n1,n2
288,1822
288,2794
288,1653
288,2257
288,4858
288,3398
288,24
289,2506
289,4661
289,1217
289,2688
289,1932
289,965
289,1116
290,1836
290,3585
290,3581
290,583
290,1373
290,4656
290,4604
290,1226
290,2153
290,2704
291,2209
291,24
291,4499
291,249
291,2229
291,2706
291,458
291,340
291,2065
291,171
291,1196
291,2440
291,3349
291,3308
291,3878
291,4397
291,3874
292,1796
292,688
292,3846
292,352
292,446
292,1236
292,3020
292,445
292,3784
292,1853
292,955
292,2718
292,1521
292,4525
292,2785
292,1508
293,1027
293,2477
293,3853
293,3358
293,605
293,3757
293,4438
293,2878
293,4974
293,2095
293,4888
293,893
293,555
294,1063
294,2256
294,720
294,465
294,4561
294,2023
294,2098
294,3494
294,2276
294,2435
295,2566
295,2452
295,3516
295,1526
295,3542
295,1267
295,4470
295,651
295,823
295,967
295,1812
295,327
295,813
295,79
296,739
296,3010
296,368
296,2212
296,74
296,3746
296,542
296,2507
297,627
297,4526
297,3494
297,4553
297,4951
297,3525
297,799
297,2130
297,3845
297,1956
297,3054
297,2243
297,2489
298,3621
298,4396
298,71
298,4479
298,4555
298,2815
298,2026
298,4279
298,3547
299,2794
299,4084
299,501
299,4553
299,606
299,3908
299,337
299,4356
299,593
299,4974
300,1406
300,3009
300,1520
300,3164
300,2260
300,1737
300,3151
300,2584
300,4627
300,3763
301,4637
301,573
301,3929
301,508
301,2754
301,2929
301,3372
301,1553
301,792
301,1871
301,1066
301,1525
301,21
302,1742
302,4900
302,1138
302,3911
302,1582
302,3459
302,4854
302,1462
303,1284
303,1583
303,3463
303,999
303,1390
303,4118
303,2643
304,3335
304,3511
304,20
304,3332
304,2641
304,3719
304,66
304,1459
305,1148
305,2285
305,4777
305,1573
305,4670
305,2
305,2362
305,550
305,51
305,955
305,4291
305,3885
306,2618
306,4674
306,479
306,4389
306,275
306,313
306,4352
306,266
306,2877
307,1739
307,428
307,3596
307,2233
307,240
307,4216
308,3997
308,4150
308,1216
308,4296
308,1380
308,1718
308,1751
308,3263
308,57
308,2871
309,4275
309,1870
309,4246
309,1604
309,1589
309,676
310,2851
310,3052
310,831
310,680
310,3913
310,1620
310,3433
310,4469
310,4129
310,1653
310,153
310,2442
310,3529
311,2379
311,586
311,2456
311,129
311,1443
311,4466
311,3765
311,539
311,1719
311,4839
311,986
312,2738
312,1405
312,1633
312,1437
312,4269
312,3693
313,1418
313,769
313,3778
313,1363
314,2943
314,1577
314,4520
314,2648
314,4355
314,1498
314,3495
314,2404
314,3074
315,1076
315,3867
315,1744
315,1296
315,412
315,3006
315,3637
315,2621
315,4048
316,2508
316,949
316,4763
316,3015
316,390
316,4971
316,2941
316,2648
316,4626
317,740
317,137
317,727
317,1924
317,1714
317,714
317,4435
317,3399
317,4273
318,467
318,2877
318,4008
318,2046
318,50
318,472
318,4810
318,1547
318,1845
318,876
318,1358
319,4646
319,2815
319,3295
319,3930
319,436
319,3459
319,4715
319,1571
319,3754
319,4746
319,1193
320,1607
320,1368
320,1636
320,294
320,1870
320,867
320,3568
320,2728
320,3943
321,1864
321,3085
321,1435
321,3248
321,3329
321,1090
321,3687
321,1063
321,3494
321,2726
321,44
322,125
322,1961
322,731
322,1523
323,2891
323,1436
323,1826
323,2538
323,1726
323,3834
323,4898
323,264
323,3017
323,1762
324,2197
324,1723
324,794
324,4443
324,1081
324,1712
324,1261
324,2081
324,4124
324,3415
324,45
324,4058
325,1551
325,1953
325,1978
325,1032
325,2899
325,2513
325,4857
325,4001
325,2472
325,1095
325,890
325,3893
325,1669
326,2569
326,1743
326,4509
326,3443
326,1587
326,811
326,1258
326,3490
326,1610
326,2283
326,1586
326,311
327,4225
327,4473
327,597
327,1446
327,2719
327,1627
327,4737
327,968
327,4016
328,2036
328,849
328,1315
328,2823
329,4631
329,116
329,1625
329,1414
329,605
329,3342
329,2785
329,149
329,2920
329,4915
329,119
330,141
330,1070
330,4240
330,178
330,2581
330,3692
330,3452
330,1350
330,4689
330,3807
330,4014
331,788
331,2215
331,2030
331,4578
331,4097
331,929
331,395
331,1987
332,2810
332,2159
332,4479
332,3575
332,1769
332,1702
332,2446
332,2072
332,3919
332,1451
332,118
332,3778
332,3334
332,352
332,3365
332,4561
332,473
333,4016
333,3031
333,3016
333,1275
333,130
333,2782
333,3084
333,647
333,3368
334,2346
334,766
334,1471
334,2998
334,4076
334,4973
335,456
335,4394
335,3070
335,3180
335,4546
335,2453
336,108
336,2776
336,1001
336,1737
336,2278
336,3147
336,4830
336,2080
336,3263
336,3073
336,104
337,1183
337,1431
337,3175
337,4938
337,3787
337,4531
337,4758
337,1824
337,1554
337,3326
338,4032
338,595
338,1504
338,1202
338,30
338,2143
338,2620
338,2305
338,336
339,1481
339,4857
339,800
339,4297
339,767
339,1205
339,969
339,2275
339,679
339,929
339,178
340,963
340,1493
340,1865
340,1273
341,1592
341,473
341,1628
341,4234
341,3323
341,1443
341,912
341,3503
341,1032
341,4320
342,1996
342,1461
342,819
342,3270
342,3528
342,3119
342,2540
343,769
343,2170
343,1838
343,807
343,2683
343,3452
343,1426
343,4319
343,3342
343,4313
343,1928
343,3646
343,4306
343,1919
344,967
344,3570
344,4032
344,1804
344,1347
344,1207
344,2053
344,4386
344,3194
344,4768
345,2304
345,510
345,3291
345,959
345,4329
345,1592
345,2424
345,2226
345,889
345,1430
345,4535
345,3401
345,3465
346,3471
346,696
346,1993
346,2400
347,423
347,3006
347,4586
347,3287
347,2043
347,3916
347,3640
347,2973
347,2550
347,348
348,3070
348,935
348,3274
348,4944
348,2385
348,1336
348,2687
348,2919
348,1841
348,3688
348,3528
348,4101
349,1634
349,1151
349,406
349,3025
349,3306
349,3392
349,4819
349,4430
349,2832
349,3666
350,505
350,530
350,1704
350,3924
350,952
350,2146
351,4618
351,3358
351,1421
351,1574
351,921
351,4897
351,1442
351,3547
351,753
351,4847
351,2760
352,3954
352,2981
352,3393
352,1682
352,1864
352,2492
352,2354
352,4958
352,1427
352,3387
352,2665
353,3838
353,1754
353,408
353,4478
353,2655
353,2236
353,3716
353,4623
353,189
353,620
353,1319
354,2052
354,390
354,1353
354,163
354,3395
354,133
354,3433
354,66
355,2292
355,1197
355,2078
355,620
355,3649
355,1919
355,4035
356,804
356,113
356,1156
356,1135
356,4681
356,1698
356,4355
356,4149
356,1193
356,2240
357,4331
357,2039
357,2458
357,3635
357,1265
357,2885
357,418
357,2655
357,3425
357,3894
358,1323
358,4142
358,264
358,4559
358,2016
358,2050
358,3
358,3944
358,2109
358,3380
358,1380
359,4879
359,10
359,1602
359,4536
359,2941
359,2554
359,3181
359,2603
359,2856
359,2164
360,2469
360,3265
360,899
360,4949
360,303
360,1921
360,2076
360,2149
360,2109
360,1640
360,3962
360,3658
360,956
360,996
360,3826
360,3829
361,4617
361,762
361,1081
362,3739
362,3137
362,4158
362,3287
362,4182
362,490
362,1470
362,4257
362,4192
362,4729
362,3371
362,3688
362,3946
363,376
363,4583
363,2356
363,2858
363,748
363,534
363,644
363,1469
363,2179
363,4166
363,1673
363,3788
363,373
363,1306
363,29
364,387
364,3998
364,2976
364,4831
365,4015
365,1852
365,580
365,1182
365,2585
365,3889
365,662
366,2230
366,2908
366,882
366,2766
366,1279
366,4674
366,778
366,1129
366,4416
366,4136
366,620
366,1465
366,1585
366,2846
366,4854
366,3790
366,161
367,3337
367,3672
367,98
367,3277
367,229
367,3225
367,861
367,2055
367,2927
367,1154
367,1638
368,134
368,2612
368,1018
368,3878
368,2065
368,1403
368,289
368,1323
368,925
368,1271
368,2526
368,568
368,4276
369,2328
369,4101
369,1886
369,2349
369,3897
369,1333
369,4986
369,1759
369,4066
369,283
369,657
370,2819
370,3867
370,1566
370,350
370,819
370,4755
370,1888
370,331
370,4917
370,2092
370,266
371,1641
371,3694
371,1283
371,4067
371,2852
371,1685
372,1268
372,1951
372,4075
372,3832
372,1491
372,3037
373,4468
373,4014
373,2575
373,2101
373,1903
373,3695
373,713
373,1324
373,1601
373,4782
373,2592
374,2148
374,3719
374,3474
374,2300
374,472
375,1227
375,4148
375,2926
375,4841
375,4602
375,87
375,1243
375,1260
375,601
375,2956
375,2737
375,3983
375,2959
376,3073
376,101
376,4827
376,4562
376,355
376,2726
376,4853
376,4871
376,4687
376,278
376,4364
376,4541
377,2708
377,4304
377,1465
377,4918
377,1043
377,567
377,3217
377,3843
377,2777
377,1773
377,624
378,4251
378,2890
378,4570
378,1464
378,4300
378,2228
378,2610
378,1294
378,4975
378,4517
378,242
378,268
378,946
378,859
378,4889
379,2551
379,2534
379,4404
379,2827
379,4291
380,319
380,4838
380,4515
380,2519
380,1745
380,3604
380,1285
381,1413
381,2871
381,676
381,3830
381,956
381,462
381,4170
381,4079
382,4566
382,3318
382,4648
382,3810
382,4089
382,2201
382,487
382,4071
382,2871
382,2377
382,3059
382,2625
382,437
383,264
383,2661
383,4287
383,1004
383,4029
383,1145
383,4342
383,924
383,1688
384,2919
384,452
384,4966
384,1111
384,3631
384,2318
384,2718
384,470
384,3219
384,4545
384,220
384,4628
384,3070
384,2453
384,602
384,1439
385,2178
385,16
385,2855
385,530
385,525
385,2047
385,4078
385,2101
385,799
385,1568
385,4408
385,2552
385,4602
386,10
386,356
386,4111
386,1400
386,1995
386,555
386,2864
386,3346
386,2553
386,427
386,4262
386,3495
387,4322
387,1906
387,717
387,3916
387,3071
387,4911
388,2887
388,2845
388,3204
388,3616
388,4535
388,4170
388,3729
389,3074
389,3929
389,1066
389,1211
389,4534
390,2310
390,3057
390,1607
390,4676
390,2772
390,3535
390,3876
390,4596
390,2404
390,448
390,163
390,1732
390,1904
390,3824
390,1973
390,283
390,2469
390,2741
390,1681
391,4086
391,22
391,2806
391,3017
391,28
391,1441
391,4801
391,2639
391,4175
391,4305
391,1711
391,4004
391,203
392,4515
392,340
392,1730
392,2483
392,2561
392,216
392,2093
392,3630
392,1323
392,1836
393,4664
393,787
393,3471
393,3628
393,3324
393,3789
393,738
393,4427
393,2193
393,603
394,1625
394,4833
394,3314
394,3693
394,1644
394,969
394,1910
394,3229
394,3136
394,4036
394,4449
395,948
395,975
395,685
395,3877
395,2084
395,1688
395,3417
395,839
395,2736
395,39
395,96
396,2132
396,1714
396,2087
396,3775
396,2592
396,1104
396,3174
397,2049
397,577
397,3975
397,4537
397,4151
398,3495
398,1889
398,1156
398,3952
398,3190
398,4029
398,206
398,2379
398,785
398,4889
398,2913
398,1658
399,1176
399,2251
399,2808
399,1557
399,1280
399,4838
399,171
399,2148
399,2
399,4194
400,226
400,617
400,382
400,1898
400,3588
400,1558
400,4301
400,1368
400,3688
400,1393
400,1691
400,471
401,884
401,2683
401,3342
401,239
401,659
401,19
401,4081
401,4547
401,3055
401,1574
401,2785
401,3222
402,2555
402,288
402,4208
402,3871
402,3291
402,904
402,1006
402,1866
402,4892
402,1881
402,3658
402,3983
402,2700
402,344
403,1715
403,1812
403,3702
403,1105
403,3417
403,2283
403,457
403,1377
403,1000
403,3858
403,3876
403,1258
403,4817
403,2712
403,2007
404,3451
404,2876
404,1237
404,905
404,4519
404,4973
404,3460
404,4226
404,128
404,1485
405,2372
405,3228
405,2008
405,2630
405,3957
405,412
405,4282
405,4545
405,3063
405,2244
405,1118
405,3639
405,1707
405,1282
405,3601
405,3865
405,1350
406,3781
406,3003
406,1163
406,2820
406,2339
406,1284
406,576
406,4363
406,822
406,1316
406,1024
406,1632
406,2354
406,4748
406,1725
406,4878
407,896
407,1546
407,3743
407,2823
407,18
407,2422
407,3861
407,1759
407,1220
407,2963
408,1384
408,4503
408,2442
408,1966
408,3679
408,3166
408,4773
408,2743
408,3985
408,2155
408,1212
408,2472
408,2663
409,2053
409,2270
409,1175
410,4095
410,481
410,3899
410,2077
410,988
410,3540
410,2909
410,4721
410,1859
410,2727
410,914
410,3752
410,3013
410,3795
410,3301
410,3545
411,3846
411,4478
411,4699
411,2457
411,1039
411,955
411,2627
411,1637
411,4643
411,4686
412,1532
412,2893
412,2718
412,1336
412,4977
412,315
412,1596
412,2844
412,4503
412,3916
412,4990
412,24
413,525
413,1455
413,4608
413,540
413,3413
413,1916
413,1485
413,1748
413,4671
413,2576
414,4692
414,4437
414,4571
414,3279
414,3813
414,599
414,1607
414,3058
414,1774
414,3818
414,2427
414,3837
415,1886
415,2727
415,864
415,2555
415,2890
415,4490
415,3110
415,1941
415,4408
415,1607
415,2144
415,103
415,2468
415,341
416,3587
416,1451
416,2934
416,1669
416,4448
416,3953
416,1854
416,1565
416,2482
416,468
416,4539
417,1377
417,1797
417,3152
417,1900
418,4635
418,1080
418,2928
418,4846
418,1434
418,84
418,3380
418,4420
418,781
418,1653
418,2346
418,4664
418,3065
418,1471
418,1278
418,4147
418,4265
419,573
419,184
419,4265
419,3528
419,334
419,3955
420,1923
420,566
420,4206
420,3329
420,2115
420,285
420,1347
420,2011
420,2750
420,3272
420,3057
420,1407
421,2361
421,32
422,3852
422,1203
422,3926
422,2482
422,3359
422,367
422,219
422,815
422,4719
422,2153
423,3431
423,387
423,4411
423,2626
423,3245
424,2857
424,772
424,1530
424,1609
424,816
425,368
425,385
425,233
425,4457
425,1945
425,2966
425,4638
425,502
425,235
425,4311
426,1250
426,718
426,4953
426,732
426,1628
426,751
426,3553
426,3114
426,2684
426,4637
426,1146
427,1694
427,1193
427,4083
427,3873
427,2157
428,4615
428,652
428,3058
428,372
428,2821
428,2105
428,1443
428,4262
428,2395
428,3576
429,810
429,2464
429,3698
430,835
430,2582
430,4186
430,2373
430,3769
430,4284
430,97
431,4517
431,4932
431,1233
431,4605
431,877
431,723
431,4792
431,3575
431,1743
431,3595
431,2017
432,4413
432,4792
432,1208
432,2068
432,3974
432,2666
432,3625
433,249
433,1725
433,3090
433,2872
433,4710
433,4293
433,3388
433,2915
433,4037
433,1932
433,717
433,3679
433,846
433,2828
434,814
434,1462
434,4927
434,2476
434,1862
434,3046
434,413
434,2268
434,2943
434,3495
434,715
435,1848
435,4688
435,3910
435,1032
435,1166
435,3926
435,2313
435,2314
436,1419
436,4488
436,2130
436,3268
436,2516
436,4647
436,568
436,4039
436,4572
436,3365
436,3025
436,151
437,4732
437,2555
437,4610
437,3381
437,3843
437,4494
437,1477
437,1832
437,4206
437,2882
437,2535
437,2226
437,3491
438,1711
438,1497
438,4060
438,4739
438,1190
438,834
438,4713
438,4442
438,1737
438,3746
438,891
438,580
438,437
438,338
438,2335
439,2992
439,275
439,1874
439,155
439,1071
439,4049
439,463
439,1808
439,3447
439,3658
439,3140
439,3441
439,1946
439,2352
440,1162
440,1547
440,1563
440,852
440,3970
440,1980
440,3138
440,833
440,4219
440,209
440,525
440,460
440,1277
441,2581
441,3033
441,3326
441,757
441,4264
441,2021
441,4697
441,576
441,423
441,2955
442,568
442,595
442,1662
442,4896
442,3201
442,1189
442,1265
442,2654
442,4671
442,4971
442,4668
443,2105
443,2185
443,3485
443,4339
443,323
443,1507
443,2698
443,3454
443,691
443,2460
443,4609
444,3179
444,2325
444,4554
444,181
444,2404
444,2115
444,1811
444,4143
445,2435
445,2949
445,1703
445,3150
445,4553
445,118
445,1121
445,4244
445,1864
445,2820
445,3956
445,4105
446,3774
446,15
446,674
446,4377
446,1311
446,1607
446,4048
446,162
446,2072
446,1414
446,3054
446,4082
446,2263
447,2421
447,3887
447,37
447,3048
447,3496
447,1510
447,124
447,780
447,1900
447,1830
447,2989
447,772
448,117
448,4911
448,4534
448,2115
448,527
448,4633
448,2333
448,1853
448,614
448,2601
448,1792
448,1799
448,3582
448,2476
448,3726
448,2332
449,1041
449,1541
449,249
449,2527
449,4132
449,4119
449,3282
449,4995
449,3741
449,1196
449,2983
449,1930
449,3129
449,1078
450,2283
450,3760
450,326
450,1809
450,822
450,3320
450,1100
451,1335
451,2790
451,4867
451,1598
451,4846
451,3955
451,2838
451,3831
451,1453
451,2193
451,4396
452,2871
452,684
452,1689
452,1620
452,2512
452,4992
453,3257
453,99
453,2211
453,435
453,3910
453,2351
453,4915
453,3383
453,3734
453,972
453,719
454,4592
454,2970
454,3483
454,2108
454,631
454,46
454,2131
454,4383
454,1310
454,410
454,3795
454,2179
454,1267
454,4697
454,3281
455,4625
455,3951
455,4305
455,326
455,4345
455,3663
455,600
455,3149
455,3023
455,1877
455,4792
456,1
456,4773
456,3838
456,2467
456,3800
456,2602
456,546
456,3915
456,3716
456,2442
456,2015
457,3252
457,2407
457,4852
457,871
457,1168
457,3728
457,1435
457,3294
457,3417
458,2814
458,1373
458,2914
458,433
458,4900
458,1088
458,4420
459,3944
459,3547
459,732
459,4968
459,3021
459,969
459,1167
459,4486
459,4381
459,4834
459,1643
459,2611
459,4982
459,4883
459,4184
459,2572
460,4270
460,2717
460,2528
460,320
460,2282
460,1088
460,1890
460,1590
460,230
460,2795
460,2898
460,4888
461,2240
461,9
461,4303
461,3172
461,21
461,4329
461,4122
461,2938
461,2628
461,2202
461,1622
462,1463
462,3753
462,3124
462,625
462,864
462,241
462,3829
462,3366
462,3516
462,2467
462,2640
462,3997
462,3750
462,4251
463,3438
463,1869
463,2885
463,4580
463,2405
463,713
463,1070
463,4359
463,3128
464,2593
464,976
465,3580
465,4388
465,3391
465,1632
465,2562
465,1090
465,1638
466,63
466,432
466,4262
466,1514
466,2289
466,4884
466,2537
466,28
466,3962
466,2164
466,1627
466,2891
466,499
466,1044
466,1570
466,3472
466,663
466,752
466,4374
467,181
467,4403
467,2877
467,2818
467,591
468,28
468,1767
468,547
468,2499
468,3411
468,4178
468,4013
469,2910
469,419
469,680
469,639
469,2540
469,4217
469,1282
469,986
469,277
469,4943
470,2061
470,2215
470,4876
470,1181
470,238
470,3896
470,911
470,2709
470,1853
470,255
470,3800
470,4146
470,1256
470,1005
471,1391
471,2632
471,523
471,2792
471,3570
471,4004
471,2099
471,1323
471,1207
471,2280
471,4179
471,2871
472,4759
472,1611
472,1438
472,1654
472,2252
472,2980
472,1652
472,4121
472,3166
473,807
473,4523
473,3160
473,1521
473,2991
473,4063
474,3273
474,950
474,2006
474,1495
474,4400
474,4977
474,4861
474,1685
474,2556
474,3812
475,3706
475,280
475,1802
475,4795
475,3821
475,343
475,1266
475,2141
475,3850
475,1020
475,2754
475,3416
475,2130
476,719
476,379
476,405
476,765
476,216
476,2486
476,3228
476,1186
476,348
476,3865
477,4825
477,2904
477,1556
477,3239
477,3344
477,1716
477,1842
478,1374
478,1685
478,2120
478,4731
478,4570
478,3475
479,1396
479,2471
479,2312
479,4550
479,4808
479,467
479,4815
479,2252
480,4729
480,4322
480,2087
480,2318
480,4835
480,2990
481,4652
481,4078
481,4148
481,4739
481,813
481,4151
481,4300
481,3899
481,4618
481,4908
481,3222
481,1219
482,1494
482,1763
482,5
482,256
482,2693
482,587
483,2834
483,4300
483,2339
483,3517
483,172
483,3569
483,1244
483,2855
483,1047
483,4910
483,4252
484,888
484,2194
484,4851
484,1326
484,4368
484,3305
484,345
484,370
484,3145
484,961
484,4972
484,4545
485,3759
485,3745
485,3285
485,3320
485,1864
485,1002
485,4498
485,1308
485,4688
485,2330
485,3468
486,3213
486,468
486,2017
486,4869
486,1056
486,890
486,3593
486,1354
486,4581
486,1093
486,3672
486,3282
486,1834
487,802
487,2053
487,2695
487,892
487,3360
487,2770
487,2667
487,1751
487,2008
487,1812
487,3869
487,774
487,4504
487,2677
487,4384
488,3614
488,1550
488,3581
488,4271
488,56
488,4018
488,3727
488,4909
488,468
488,1551
488,2811
488,3097
489,1664
489,2238
489,4402
489,1519
489,3665
489,2390
489,4255
489,1336
489,569
489,4366
489,2290
489,4100
489,4913
489,1705
489,579
490,441
490,3524
490,3481
490,4511
490,4689
490,1769
490,2987
490,2003
490,108
490,2501
491,1076
491,2827
491,4728
491,4789
491,1736
491,4861
491,3014
492,4692
492,4562
492,3846
492,4572
492,2538
492,3193
492,4392
492,2894
492,1894
492,3608
492,3369
492,4516
492,2559
493,2655
493,187
493,4237
493,3611
493,3752
493,2790
493,1584
493,2341
493,4716
493,4097
493,1827
494,271
494,3634
494,22
494,162
494,1586
494,4903
494,1677
494,3584
495,4811
495,3299
495,1340
495,4907
495,4506
495,891
495,1404
495,1669
495,2522
495,1726
495,3607
496,955
496,4738
496,3211
496,4488
496,1558
496,2135
496,771
496,4137
496,584
496,2001
496,4464
496,3841
496,2354
496,3660
497,941
497,718
497,2574
497,479
497,102
497,882
497,1537
497,4744
497,3892
497,4918
497,2235
497,3382
497,1438
497,3856
497,4576
497,2178
498,1557
498,3864
498,1537
498,4686
498,1796
498,763
498,3436
498,1270
498,832
498,202
498,2771
498,3020
498,2562
498,1237
499,4031
499,2891
499,381
499,991
499,1288
499,2984
499,1738
499,3234
499,2008
499,4743
500,1905
500,3625
500,3899
500,988
500,3013
500,4383
500,375
500,3396
500,2795
500,4921
500,959
500,156
500,2926
500,3238
500,4446
500,377
501,2311
501,3770
501,3072
501,2259
501,870
501,47
501,1367
501,2254
501,4834
501,4233
501,1775
501,4076
501,4038
501,4812
502,963
502,2443
502,4499
502,539
502,2598
502,4638
502,1878
502,3129
503,4975
503,2619
503,932
503,3117
503,4859
503,842
503,267
503,4778
503,859
503,3970
503,162
503,87
503,844
503,2947
503,3125
503,366
504,699
504,4551
504,4386
504,2647
504,3282
504,4272
504,1318
504,2631
505,964
505,1175
505,4445
505,1157
505,2432
505,1796
505,1488
505,3196
505,353
505,3165
505,2092
505,2398
506,1954
506,3242
506,4562
506,4637
506,3881
506,3368
506,4617
506,3179
506,1198
506,255
507,266
507,1936
507,3310
507,1963
507,529
507,1967
508,4336
508,41
508,1522
508,1930
508,1513
508,633
508,692
509,2347
509,1702
509,3199
509,3469
509,4828
509,782
509,4418
509,4387
509,3200
509,4818
510,3001
510,3751
510,3704
510,4732
510,2131
510,1721
510,1778
510,2848
510,448
510,3970
510,1088
510,3224
510,2096
510,621
510,1477
510,3983
511,1329
511,2059
511,3011
511,2934
511,4615
511,1297
511,4123
511,3138
511,4804
511,2875
511,312
511,36
512,1529
512,177
512,2066
512,1914
512,29
512,3039
512,2984
512,2154
512,4361
512,2968
513,2853
513,230
513,901
513,4151
513,1394
513,941
513,2091
513,4806
513,3796
514,1402
514,364
514,211
514,4844
514,230
514,561
515,3946
515,1771
515,1858
515,2060
515,2373
515,3636
516,2777
516,101
516,2100
516,4705
516,1376
516,3695
517,2104
517,1703
517,490
517,1426
517,4793
517,2356
517,769
